,Restaurant,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time
1025,ID_7209,39.17966186,-85.65193126,"Korean, Momos, Asian",80.0,50.0,4.0,262.0,112.0,30
1026,ID_1789,39.40067884,-85.64603538,"Fast Food, Burger, American, Wraps",15.0,99.0,3.4,50.0,14.0,45
1027,ID_2034,39.57115562,-85.7321507,"Biryani, Fast Food",10.0,50.0,3.4,15.0,4.0,30
1028,ID_7059,39.3870282,-85.26206415,"Beverages, Juices, Fast Food",10.0,50.0,,,,45
1029,ID_2768,39.40695163,-85.31982047,"Fast Food, Bakery",20.0,50.0,,,,30
1030,ID_2138,39.71028556,-85.11667956,"Andhra, Chinese, Biryani",20.0,50.0,3.1,230.0,54.0,45
1031,ID_7830,39.35969872,-85.55752303,"Chinese, North Indian",15.0,50.0,3.5,15.0,3.0,30
1032,ID_1398,39.11790817,-85.32007855,Juices,5.0,50.0,,,,30
1033,ID_3479,39.97722517,-85.68097979,"Rolls, Biryani",15.0,50.0,3.3,11.0,3.0,30
1034,ID_2278,39.09650853,-85.94416843,"North Indian, South Indian, Chinese",15.0,50.0,3.3,153.0,13.0,45
1035,ID_6706,39.64233749,-85.03482294,"South Indian, Fast Food, North Indian, Chinese, Biryani",30.0,50.0,3.6,294.0,58.0,45
1036,ID_3757,39.88467112,-85.39436461,"North Indian, Chinese, Mithai",15.0,50.0,,,,30
1037,ID_7838,39.22506303,-85.13392829,"Fast Food, Chinese",10.0,50.0,3.4,20.0,6.0,30
1038,ID_956,39.03870033,-85.61592904,Healthy Food,25.0,50.0,3.6,112.0,63.0,30
1039,ID_3941,39.55040846,-85.03793367,North Indian,15.0,50.0,,,,30
1040,ID_362,39.1660343,-85.09476742,"Ice Cream, Beverages",10.0,50.0,,,,30
1041,ID_6738,39.70347253,-85.99603437,"South Indian, Beverages",10.0,50.0,3.3,1097.0,57.0,45
1042,ID_226,39.9755519,-85.39357652,"Mughlai, North Indian",40.0,50.0,3.6,19.0,11.0,30
1043,ID_4170,39.935044,-85.56833563,"North Indian, Chinese, South Indian, Fast Food",15.0,50.0,3.0,5.0,,30
1044,ID_2980,39.39249321,-85.01334803,"North Indian, South Indian",15.0,50.0,3.7,80.0,31.0,45
1045,ID_5613,39.93340755,-85.00154061,"Mughlai, North Indian",15.0,50.0,3.7,81.0,18.0,45
1046,ID_1855,39.00889915,-85.77954703,"North Indian, Chinese",15.0,50.0,,,,30
1047,ID_7720,39.72632784,-85.79061907,"European, American, Bakery, Salad",55.0,50.0,4.1,2221.0,1276.0,30
1048,ID_484,39.3164045,-85.85087104,"North Indian, Beverages",15.0,50.0,2.8,4.0,4.0,45
1049,ID_2977,39.39679767,-85.64521748,South Indian,15.0,99.0,4.1,1008.0,245.0,45
1050,ID_4629,39.82516917,-85.91722048,Arabian,30.0,50.0,3.7,953.0,43.0,45
1051,ID_5643,39.3120465,-85.38127332,"Pizza, Fast Food",20.0,50.0,3.9,23.0,17.0,30
1052,ID_7516,39.95274292,-85.07903691,"North Indian, Chinese",20.0,50.0,3.8,133.0,99.0,30
1053,ID_5997,39.79905824,-85.50208399,"Fast Food, Pizza, Rolls, Sandwich",15.0,50.0,3.4,16.0,4.0,30
1054,ID_1923,39.29792097,-85.25954362,"Ice Cream, Beverages",10.0,50.0,,,,30
1055,ID_8606,39.577661799999994,-85.44245453,"South Indian, Beverages",25.0,50.0,3.2,14.0,13.0,30
1056,ID_3629,39.47285011,-85.76612655,"North Indian, South Indian, Italian, Continental, Mediterranean, Lebanese, Desserts, Beverages",20.0,50.0,3.6,36.0,31.0,30
1057,ID_6315,39.92466029,-85.36454537,"Fast Food, Street Food, Beverages",20.0,50.0,3.4,54.0,17.0,30
1058,ID_1841,39.91431572,-85.07493575,"Cafe, Fast Food, Beverages",30.0,50.0,4.4,1434.0,941.0,45
1059,ID_6102,39.16946976,-85.73525763,"North Indian, Chinese, Mughlai",20.0,50.0,2.9,6.0,2.0,65
1060,ID_3293,39.17680668,-85.97729697,North Indian,15.0,50.0,,,,30
1061,ID_6150,39.77235401,-85.83393068,"North Indian, Rolls",15.0,50.0,3.2,9.0,1.0,30
1062,ID_4746,39.85518545,-85.96305838,Bakery,10.0,50.0,4.1,27.0,23.0,30
1063,ID_4070,39.82773852,-85.31995498,"North Indian, Chinese",20.0,50.0,3.8,18.0,11.0,30
1064,ID_1313,39.92555462,-85.16573616,Beverages,10.0,50.0,3.2,7.0,3.0,30
1065,ID_427,39.46222597,-85.40389424,"North Indian, Chinese",10.0,50.0,3.4,207.0,107.0,45
1066,ID_6493,39.81863735,-85.02625359,South Indian,15.0,50.0,3.6,26.0,8.0,30
1067,ID_3455,39.34574282,-85.3484503,"Cafe, Fast Food",15.0,50.0,3.9,152.0,81.0,45
1068,ID_1796,39.90126075,-85.85336555,"Cafe, Beverages, Bakery",20.0,50.0,4.1,343.0,256.0,45
1069,ID_8418,39.7948996,-85.83763582,"North Indian, Rolls",15.0,50.0,2.6,29.0,7.0,30
1070,ID_6664,39.35478494,-85.92844040000001,North Indian,15.0,50.0,,,,30
1071,ID_8329,39.65096465,-85.51236976,"Chinese, Fast Food",15.0,50.0,3.0,8.0,1.0,30
1072,ID_1721,39.55530819,-85.97199705,"Chinese, Rolls",25.0,99.0,3.3,27.0,9.0,30
1073,ID_707,39.44749556,-85.05649688,North Indian,20.0,50.0,3.2,4.0,1.0,30
1074,ID_7260,39.19183347,-85.4136247,"North Indian, Mughlai",15.0,50.0,2.8,7.0,3.0,30
1075,ID_6108,39.21450042,-85.83134025,"Chinese, North Indian, Mughlai",30.0,50.0,3.7,243.0,84.0,65
1076,ID_337,39.87946824,-85.50582374,"South Indian, North Indian, Chinese",15.0,50.0,3.8,73.0,30.0,30
1077,ID_3168,39.08843184,-85.01135102,"Sandwich, Fast Food",10.0,50.0,4.0,55.0,14.0,30
1078,ID_6073,39.05911229,-85.75096665,"North Indian, Chinese",40.0,50.0,3.6,404.0,188.0,45
1079,ID_1499,39.12625191,-85.62142667,"North Indian, Chinese",10.0,50.0,3.0,10.0,3.0,65
1080,ID_4824,39.34705036,-85.75433671,"Momos, Fast Food",5.0,50.0,3.6,29.0,15.0,30
1081,ID_5389,39.6590066,-85.49693814,"North Indian, Chinese",15.0,50.0,3.0,50.0,19.0,45
1082,ID_8125,39.53745301,-85.96195386,"Pizza, Fast Food",20.0,50.0,3.2,13.0,1.0,45
1083,ID_8084,39.86144502,-85.38701514,"North Indian, Rolls, Desserts",20.0,50.0,3.3,18.0,5.0,30
1084,ID_4652,39.60040531,-85.9454547,"Burger, Fast Food, Beverages, Cafe, Desserts",20.0,50.0,3.0,4.0,2.0,30
1085,ID_489,39.57339796,-85.33463383,"Chinese, Momos, Thai",20.0,50.0,2.9,,,30
1086,ID_3730,39.75128889,-85.33379494,"North Indian, Street Food, Beverages, Chinese",20.0,50.0,3.7,51.0,29.0,30
1087,ID_7281,39.55891711,-85.62279529,Fast Food,10.0,50.0,3.1,7.0,1.0,30
1088,ID_515,39.52418042,-85.18490644,Fast Food,10.0,50.0,3.8,61.0,11.0,30
1089,ID_5274,39.63190446,-85.76467266,North Indian,40.0,50.0,2.8,20.0,1.0,45
1090,ID_373,39.15426993,-85.67140652,"North Indian, Fast Food, Chinese, South Indian",25.0,99.0,3.9,496.0,207.0,30
1091,ID_2579,39.15143504,-85.98201089,"Fast Food, Desserts",20.0,50.0,3.5,11.0,5.0,30
1092,ID_5627,39.60324711,-85.82523518,Kebab,15.0,50.0,,,,30
1093,ID_7750,39.60365329,-85.34168505,"Asian, Biryani, North Indian, Desserts",20.0,50.0,3.9,87.0,69.0,30
1094,ID_4468,39.82394258,-85.72732132,"South Indian, Chinese",10.0,50.0,3.7,546.0,53.0,30
1095,ID_2301,39.58468431,-85.60693809,"Pizza, Fast Food",20.0,0.0,3.5,205.0,47.0,30
1096,ID_1900,39.43462224,-85.79699172,Fast Food,30.0,50.0,4.4,244.0,158.0,30
1097,ID_3788,39.13639219,-85.34483926,Fast Food,10.0,50.0,3.4,12.0,7.0,30
1098,ID_1246,39.39124372,-85.35162975,"Continental, Fast Food",20.0,50.0,4.1,30.0,28.0,30
1099,ID_163,39.07894672,-85.96374668,Lebanese,10.0,50.0,3.7,26.0,6.0,30
1100,ID_2866,39.4115172,-85.99741555,Street Food,5.0,50.0,3.8,145.0,12.0,30
1101,ID_1744,39.44973788,-85.10023395,"North Indian, Chinese",15.0,50.0,3.4,25.0,9.0,30
1102,ID_2648,39.05643175,-85.94467041,"Italian, Fast Food",20.0,50.0,3.2,60.0,17.0,45
1103,ID_6163,39.98105789,-85.65448537,Fast Food,20.0,50.0,3.0,8.0,3.0,30
1104,ID_6015,39.0750944,-85.42681653,Biryani,15.0,50.0,3.3,15.0,1.0,30
1105,ID_1631,39.80722199,-85.35246101,"Asian, Thai, Japanese, Chinese, Momos",60.0,50.0,4.2,1473.0,849.0,65
1106,ID_6676,39.4735977,-85.51691282,"Lebanese, Rolls, Fast Food",15.0,50.0,3.3,9.0,3.0,30
1107,ID_7195,39.675178,-85.25469147,Maharashtrian,10.0,50.0,2.8,12.0,5.0,30
1108,ID_7832,39.58877727,-85.32950935,Fast Food,15.0,50.0,3.5,86.0,28.0,30
1109,ID_6782,39.683339399999994,-85.0952884,"North Indian, Gujarati",15.0,50.0,3.7,37.0,8.0,65
1110,ID_215,39.54205022,-85.5646645,North Indian,15.0,50.0,,,,30
1111,ID_2054,39.18052726,-85.73064665,"North Indian, Chinese",20.0,50.0,3.2,76.0,18.0,65
1112,ID_1964,39.73767594,-85.32835907,"North Indian, Chinese",20.0,50.0,4.1,46.0,41.0,30
1113,ID_4151,39.45516631,-85.34316048,"Desserts, Beverages",15.0,50.0,4.0,144.0,79.0,30
1114,ID_514,39.28975153,-85.87504983,"South Indian, Chinese, North Indian",20.0,50.0,3.8,36.0,14.0,30
1115,ID_6054,39.63779713,-85.46271796,"Tea, Beverages, Fast Food",15.0,50.0,3.0,9.0,3.0,30
1116,ID_4290,39.70743233,-85.36500732,"Mughlai, Biryani",20.0,50.0,3.9,566.0,77.0,30
1117,ID_989,39.02986127,-85.07876116,"Cafe, Chinese, Italian, North Indian, Juices, Momos",30.0,50.0,4.1,1177.0,696.0,45
1118,ID_2571,39.29677491,-85.00431465,"North Indian, Chinese, Mughlai",25.0,50.0,3.5,52.0,40.0,30
1119,ID_3658,39.43629537,-85.23002708,Bakery,10.0,50.0,3.6,21.0,15.0,45
1120,ID_4906,39.48639857,-85.74113955,"North Indian, Chinese, Biryani",20.0,50.0,,,,30
1121,ID_548,39.63157683,-85.13574094,"Fast Food, Chinese",15.0,50.0,,,,30
1122,ID_6518,39.46542008,-85.00392736,North Indian,10.0,50.0,3.5,20.0,1.0,30
1123,ID_4738,39.59935057,-85.37394415,"Cafe, Healthy Food, Beverages, Italian, North Indian",40.0,50.0,4.2,246.0,100.0,65
1124,ID_2495,39.02216062,-85.86599873,"Biryani, Fast Food, Beverages",10.0,50.0,,,,30
1125,ID_1840,39.39350593,-85.80974313,"Chinese, North Indian, South Indian, Fast Food",25.0,50.0,3.9,580.0,317.0,30
1126,ID_3907,39.56772065,-85.29042715,"Bakery, Fast Food, Desserts, North Indian",20.0,50.0,3.5,11.0,3.0,30
1127,ID_3380,39.44124651,-85.56706256,"North Indian, Biryani, Chinese",20.0,50.0,3.5,32.0,7.0,30
1128,ID_5396,39.66524066,-85.80283378,"Cafe, Italian, Continental",40.0,50.0,4.2,738.0,400.0,30
1129,ID_5764,39.495788299999994,-85.14360351,"North Indian, Asian, Healthy Food",20.0,50.0,3.9,169.0,44.0,65
1130,ID_3277,39.50527969,-85.00878229,"South Indian, North Indian, Andhra",10.0,50.0,,,,30
1131,ID_6882,39.47001093,-85.1079519,"Bakery, Fast Food, Desserts",20.0,50.0,3.9,332.0,148.0,65
1132,ID_7324,39.17324274,-85.50905462,"Fast Food, North Indian",10.0,50.0,,,,30
1133,ID_471,39.32529858,-85.50349195,"Arabian, Biryani",20.0,50.0,,,,30
1134,ID_147,39.84413916,-85.26615734,"Mughlai, North Indian, Continental, Modern Indian, Street Food",40.0,50.0,4.3,296.0,187.0,30
1135,ID_712,39.26499078,-85.95983497,"Fast Food, Lebanese, Beverages",10.0,50.0,,,,30
1136,ID_5538,39.39059959,-85.46998182,"North Indian, Beverages",10.0,50.0,,,,30
1137,ID_1959,39.99459482,-85.39099686,"North Indian, Chinese, Momos",20.0,50.0,3.5,215.0,35.0,45
1138,ID_2178,39.48719897,-85.42181475,"North Indian, Chinese, South Indian, Continental",10.0,50.0,3.4,25.0,10.0,30
1139,ID_1976,39.21003998,-85.02930857,"North Indian, Continental",20.0,50.0,3.4,10.0,4.0,30
1140,ID_4062,39.61669873,-85.30801848,"Beverages, Street Food",15.0,50.0,3.9,170.0,86.0,30
1141,ID_3245,39.01675089,-85.40897271,"Fast Food, Chinese, Momos",15.0,50.0,2.9,17.0,2.0,45
1142,ID_7072,39.2917643,-85.1981206,South Indian,15.0,50.0,3.3,9.0,3.0,30
1143,ID_1285,39.07573376,-85.12916209,"Cafe, Momos, North Indian, Desserts",15.0,50.0,3.8,166.0,54.0,45
1144,ID_6668,39.61282882,-85.00963931,"North Indian, Chinese, Italian, Continental, Thai",60.0,50.0,3.7,297.0,168.0,45
1145,ID_4461,39.50752603,-85.06039958,"North Indian, Fast Food",10.0,50.0,,,,30
1146,ID_6632,39.70934607,-85.34164375,"Chinese, Fast Food, Ice Cream, Beverages",25.0,50.0,3.7,212.0,101.0,30
1147,ID_301,39.48778903,-85.72917438,"Fast Food, Mithai, Bakery",10.0,50.0,3.2,12.0,3.0,30
1148,ID_3932,39.18197506,-85.3829597,Street Food,10.0,50.0,3.6,238.0,153.0,30
1149,ID_5945,39.89011786,-85.65476996,"Chinese, North Indian, Fast Food, Momos",45.0,99.0,4.1,2664.0,1356.0,30
1150,ID_6084,39.15264777,-85.73438108,Mughlai,35.0,50.0,3.4,34.0,16.0,45
1151,ID_1739,39.45597404,-85.40072218,"North Indian, Chinese, South Indian",15.0,50.0,3.7,87.0,30.0,30
1152,ID_4251,39.82405764,-85.00956177,"Beverages, Desserts, Ice Cream",10.0,50.0,,,,30
1153,ID_2206,39.65846849,-85.83338297,"Mughlai, North Indian",30.0,50.0,4.4,103.0,78.0,30
1154,ID_2772,39.40177075,-85.49237382,"Chinese, Continental, Italian, Healthy Food, Asian, North Indian, Pizza, Desserts",20.0,50.0,3.7,27.0,16.0,30
1155,ID_1678,39.43064233,-85.98513626,Fast Food,20.0,50.0,3.4,442.0,98.0,45
1156,ID_442,39.44407258,-85.93209943,"North Indian, Chinese, Fast Food",20.0,50.0,3.2,10.0,2.0,30
1157,ID_1175,39.30615615,-85.86449813,"Fast Food, Street Food, Beverages",20.0,50.0,2.8,20.0,5.0,30
1158,ID_1891,39.72686769,-85.21495757,"Burger, Fast Food, Beverages",20.0,50.0,4.3,328.0,97.0,45
1159,ID_2440,39.57230235,-85.59260109,"North Indian, Chinese",35.0,50.0,3.7,201.0,118.0,30
1160,ID_6771,39.105499200000004,-85.16705276,"South Indian, Chinese",15.0,50.0,3.5,40.0,22.0,45
1161,ID_531,39.92446075,-85.33422509,"American, North Indian, Finger Food",55.0,50.0,4.0,467.0,242.0,45
1162,ID_5652,39.35537366,-85.94247217,"North Indian, Mughlai, Kebab",55.0,50.0,3.9,740.0,268.0,45
1163,ID_480,39.1234405,-85.92225162,"North Indian, Chinese, South Indian",20.0,50.0,,,,30
1164,ID_8020,39.53821129,-85.43091256,Fast Food,15.0,50.0,3.8,35.0,12.0,30
1165,ID_6983,39.17537347,-85.85224015,South Indian,10.0,50.0,3.5,18.0,6.0,30
1166,ID_7473,39.84316586,-85.16791827,"Chinese, North Indian",20.0,50.0,3.4,39.0,17.0,30
1167,ID_3967,39.00223504,-85.64881724,"Bakery, Desserts, Fast Food",15.0,50.0,3.5,47.0,16.0,65
1168,ID_4972,39.59103004,-85.26469608,"Chinese, Fast Food, South Indian, North Indian",15.0,50.0,,,,45
1169,ID_5605,39.64830971,-85.97817271,"North Indian, South Indian, Continental",40.0,99.0,4.3,1028.0,728.0,65
1170,ID_3614,39.58333544,-85.21805681,"North Indian, Rolls",30.0,50.0,4.1,180.0,110.0,30
1171,ID_3279,39.55528627,-85.09548734,"North Indian, Fast Food",10.0,50.0,3.6,36.0,1.0,30
1172,ID_3162,39.39959259,-85.36000631,South Indian,15.0,50.0,3.4,30.0,4.0,30
1173,ID_8443,39.46312354,-85.72791374,"Biryani, North Indian",10.0,50.0,,,,45
1174,ID_3522,39.25379045,-85.79141175,"Juices, Fast Food",10.0,50.0,3.9,82.0,26.0,45
1175,ID_1343,39.3283166,-85.72327453,Bakery,15.0,50.0,,,,30
1176,ID_1074,39.25517299,-85.36751568,"Mithai, Street Food",15.0,50.0,3.7,6.0,,30
1177,ID_5825,39.71194439,-85.47098595,"North Indian, Chinese",25.0,50.0,3.2,7.0,2.0,30
1178,ID_924,39.54206014,-85.89976462,"Biryani, North Indian, Chinese",25.0,50.0,3.5,51.0,32.0,30
1179,ID_4248,39.35893857,-85.99141787,"Fast Food, Beverages",15.0,50.0,3.8,24.0,9.0,30
1180,ID_1064,39.58777695,-85.56480514,"Continental, North Indian, BBQ, Steak",80.0,50.0,4.7,9054.0,6504.0,45
1181,ID_6800,39.42302259,-85.72012556,"Mithai, Street Food",10.0,50.0,,,,30
1182,ID_7271,39.39731299,-85.57053762,South Indian,5.0,50.0,3.1,98.0,10.0,30
1183,ID_12,39.21076105,-85.41059164,North Indian,10.0,50.0,3.4,19.0,6.0,30
1184,ID_781,39.46376558,-85.02703975,"Mithai, Street Food",5.0,50.0,,,,30
1185,ID_3042,39.01198835,-85.83197345,"Sandwich, Beverages, Fast Food",10.0,50.0,3.6,29.0,6.0,30
1186,ID_3071,39.10191235,-85.29298515,"North Indian, Mughlai, Chinese",20.0,50.0,3.4,26.0,13.0,30
1187,ID_2970,39.5622732,-85.69464296,"Mithai, Street Food",10.0,50.0,3.9,110.0,26.0,30
1188,ID_2807,39.34127643,-85.19135774,Fast Food,20.0,50.0,,,,30
1189,ID_1788,39.34239206,-85.55690685,"Chinese, Thai",30.0,99.0,3.0,62.0,30.0,45
1190,ID_7791,39.67491849,-85.60754427,North Indian,25.0,50.0,3.1,4.0,1.0,30
1191,ID_6875,39.11165515,-85.15053857,Street Food,10.0,50.0,3.9,138.0,50.0,45
1192,ID_2274,39.31215052,-85.6936807,"Mithai, North Indian, South Indian, Chinese",15.0,50.0,,,,45
1193,ID_324,39.26067667,-85.22048382,"Biryani, Kebab",10.0,50.0,3.4,11.0,2.0,30
1194,ID_7468,39.30825271,-85.05234797,"North Indian, Street Food, Desserts",15.0,50.0,4.0,696.0,296.0,45
1195,ID_2718,39.07009996,-85.00766232,"North Indian, Chinese, Seafood",50.0,50.0,3.1,46.0,32.0,30
1196,ID_5952,39.4424864,-85.02853213,Beverages,15.0,50.0,,,,30
1197,ID_2238,39.16705770000001,-85.05777879,"Healthy Food, Fast Food, Beverages",20.0,50.0,,,,45
1198,ID_439,39.61088614,-85.86950258,"South Indian, Biryani, Hyderabadi, Fast Food, Chinese",10.0,50.0,3.7,50.0,5.0,30
1199,ID_1761,39.7943524,-85.38793952,Beverages,10.0,50.0,3.3,9.0,7.0,30
1200,ID_8597,39.36380008,-85.64487308,"Pizza, Fast Food",10.0,50.0,,,,30
1201,ID_8287,39.63087968,-85.00275174,South Indian,10.0,50.0,,,,45
1202,ID_6424,39.46418073,-85.05133363,"North Indian, South Indian, Chinese",20.0,50.0,,,,30
1203,ID_2389,39.33367163,-85.88440507,Fast Food,15.0,50.0,3.5,69.0,26.0,30
1204,ID_7727,39.59222242,-85.74873759,"Bengali, Chinese, North Indian",15.0,50.0,3.1,5.0,,30
1205,ID_6706,39.39743761,-85.61425461,"South Indian, Chinese, North Indian",20.0,50.0,2.9,14.0,10.0,30
1206,ID_1044,39.89981956,-85.30372632,"North Indian, Chinese",20.0,99.0,4.1,2465.0,860.0,45
1207,ID_551,39.51946837,-85.65713987,Fast Food,15.0,50.0,,,,30
1208,ID_6140,39.71394646,-85.51794664,Mithai,20.0,50.0,3.7,61.0,18.0,30
1209,ID_129,39.43872903,-85.88415368,North Indian,25.0,50.0,3.2,16.0,2.0,30
1210,ID_8357,39.67606904,-85.3614218,"Bakery, Desserts",20.0,99.0,2.8,4.0,4.0,120
1211,ID_7821,39.07331576,-85.89293647,"Fast Food, Momos, Desserts, Beverages",10.0,50.0,3.7,196.0,88.0,45
1212,ID_4351,39.58770004,-85.86978066,"Chinese, Continental, Burger, Pizza",40.0,50.0,3.7,372.0,226.0,30
1213,ID_8020,39.01678564,-85.28631944,Fast Food,15.0,50.0,3.8,35.0,12.0,30
1214,ID_4124,39.38086696,-85.79238246,Desserts,10.0,50.0,,,,30
1215,ID_871,39.90093672,-85.19523953,"North Indian, Biryani",10.0,50.0,2.7,16.0,10.0,30
1216,ID_8277,39.76224552,-85.19264067,North Indian,10.0,50.0,,,,30
1217,ID_1705,39.3828565,-85.78647874,"Chinese, Momos",10.0,50.0,3.9,129.0,85.0,30
1218,ID_4963,39.00881468,-85.11112897,Fast Food,15.0,50.0,,,,30
1219,ID_2766,39.35210636,-85.37766797,"North Indian, Kebab",20.0,50.0,,,,30
1220,ID_2386,39.23826152,-85.10683532,"Asian, Chinese",30.0,50.0,4.2,510.0,230.0,65
1221,ID_7535,39.52348227,-85.84419657,"North Indian, Chinese, Fast Food",5.0,50.0,3.3,9.0,5.0,30
1222,ID_8311,39.59356969,-85.45745923,"North Indian, Rolls, Chinese",20.0,50.0,3.5,22.0,12.0,30
1223,ID_3378,39.1444688,-85.71540509,"North Indian, Maharashtrian, Chinese",20.0,50.0,3.3,20.0,6.0,45
1224,ID_3874,39.71764228,-85.26424716,"North Indian, Chinese, South Indian, Fast Food",25.0,50.0,3.6,87.0,37.0,45
1225,ID_1676,39.30252879,-85.46948917,"Cafe, Chinese",20.0,50.0,3.6,90.0,14.0,30
1226,ID_6594,39.36760189,-85.98144520000001,Mithai,15.0,50.0,3.7,41.0,7.0,30
1227,ID_2701,39.14212498,-85.91420975,Fast Food,10.0,50.0,3.5,55.0,24.0,30
1228,ID_5964,39.95532877,-85.80164552,"North Indian, Chinese",25.0,50.0,3.8,365.0,206.0,30
1229,ID_3601,39.91292875,-85.70288105,North Indian,20.0,50.0,2.9,6.0,2.0,30
1230,ID_3374,39.95578573,-85.80393723,North Indian,20.0,50.0,3.2,11.0,3.0,30
1231,ID_861,39.52108028,-85.05323143,Biryani,15.0,50.0,2.8,8.0,3.0,30
1232,ID_2544,39.09348971,-85.72662876,"Biryani, Awadhi, Beverages, Desserts",15.0,50.0,,,,30
1233,ID_3866,39.52595413,-85.48538005,North Indian,15.0,50.0,3.7,110.0,34.0,45
1234,ID_2491,39.34046311,-85.46613097,"Chinese, Mughlai",45.0,50.0,4.1,1719.0,1260.0,45
1235,ID_6879,39.86750828,-85.73970028,"North Indian, South Indian, Chinese, Fast Food, Mithai",20.0,50.0,3.8,1291.0,366.0,45
1236,ID_8162,39.40176031,-85.8114829,"Continental, Italian, American",30.0,50.0,4.0,611.0,320.0,45
1237,ID_3058,39.88302274,-85.48232883,"Mithai, North Indian, Street Food, Chinese, South Indian",20.0,50.0,3.7,435.0,184.0,65
1238,ID_2785,39.13745067,-85.72340034,North Indian,15.0,50.0,3.5,27.0,5.0,30
1239,ID_56,39.35096289,-85.17848919,"Cafe, Fast Food",35.0,50.0,4.2,164.0,115.0,45
1240,ID_1451,39.87931638,-85.27699364,Fast Food,10.0,50.0,,,,30
1241,ID_1146,39.30044993,-85.62088508,"Burger, Fast Food",15.0,99.0,4.0,1608.0,986.0,45
1242,ID_71,39.89736043,-85.92760279,"Desserts, Beverages, Healthy Food",20.0,50.0,3.6,48.0,19.0,45
1243,ID_4523,39.17290206,-85.71006687,"Rolls, Salad, Sandwich",20.0,50.0,3.9,83.0,31.0,30
1244,ID_776,39.55058207,-85.74069249,South Indian,10.0,50.0,3.9,145.0,52.0,30
1245,ID_7000,39.39876878,-85.67384795,North Eastern,40.0,50.0,3.9,161.0,35.0,30
1246,ID_3620,39.40959068,-85.54953354,"Bakery, Desserts, Ice Cream",20.0,50.0,,,,30
1247,ID_5350,39.06923832,-85.8540493,Bakery,15.0,50.0,2.8,14.0,9.0,30
1248,ID_6201,39.78580917,-85.36913840000001,"Fast Food, Rolls",15.0,50.0,3.7,134.0,41.0,45
1249,ID_400,39.17954699,-85.06583753,"North Indian, Chinese, Biryani",25.0,50.0,3.7,327.0,59.0,30
1250,ID_1522,39.30194328,-85.55959320000001,"Mithai, Street Food",10.0,50.0,3.2,7.0,2.0,65
1251,ID_3767,39.72690131,-85.52814288,"North Indian, Chinese, Continental, Italian",60.0,50.0,4.2,713.0,560.0,30
1252,ID_8227,39.23028477,-85.57939754,"Biryani, North Indian, Chinese, Arabian",30.0,50.0,3.7,85.0,33.0,65
1253,ID_6882,39.79008557,-85.23809242,"Bakery, Fast Food, Desserts",20.0,50.0,3.5,80.0,47.0,30
1254,ID_1204,39.05134834,-85.38666835,"Cafe, Fast Food, Beverages",20.0,50.0,,,,30
1255,ID_8093,39.55469531,-85.14525059,"Seafood, Chinese, Fast Food, North Indian, Maharashtrian",20.0,50.0,3.2,8.0,4.0,30
1256,ID_1635,39.3442469,-85.52319871,"Pizza, Italian",20.0,50.0,3.9,,,30
1257,ID_7502,39.3524021,-85.34305831,"North Indian, Healthy Food, South Indian",20.0,50.0,3.6,79.0,23.0,30
1258,ID_8578,39.2360843,-85.36912854,"Fast Food, Italian, Beverages",15.0,50.0,3.6,167.0,89.0,65
1259,ID_7485,39.72454038,-85.43881409,"North Indian, Chinese",20.0,50.0,2.8,33.0,5.0,45
1260,ID_2844,39.45424252,-85.08444934,"North Indian, Rolls, Biryani",20.0,50.0,3.8,263.0,67.0,45
1261,ID_635,39.44684946,-85.02729441,Mishti,5.0,99.0,4.4,1512.0,579.0,45
1262,ID_7378,39.15561428,-85.40086412,"Chinese, Thai",20.0,99.0,3.5,34.0,20.0,65
1263,ID_7870,39.71352998,-85.96750321,"Chinese, Momos",20.0,50.0,4.2,238.0,172.0,45
1264,ID_1250,39.62640302,-85.85421613,"Cafe, Fast Food",15.0,50.0,3.6,144.0,68.0,30
1265,ID_7475,39.81212722,-85.78850976,"North Indian, Mughlai, Chinese",20.0,50.0,4.0,,,30
1266,ID_3871,39.81163043,-85.44950714,"North Indian, Mughlai",35.0,50.0,4.0,84.0,51.0,30
1267,ID_5786,39.5355759,-85.1755983,"North Indian, Asian",20.0,50.0,3.2,5.0,3.0,30
1268,ID_2669,39.8156088,-85.90809242,"North Indian, Fast Food",20.0,99.0,3.9,275.0,62.0,45
1269,ID_7470,39.16841878,-85.91165818,"Street Food, North Indian, South Indian, Mithai",15.0,50.0,3.7,76.0,38.0,30
1270,ID_5094,39.16604281,-85.88846096,"Fast Food, North Indian",10.0,50.0,3.6,26.0,5.0,30
1271,ID_2526,39.06559910000001,-85.40104602,Fast Food,20.0,99.0,3.7,282.0,96.0,65
1272,ID_7421,39.56079962,-85.77577114,"Chinese, North Indian",25.0,50.0,2.7,78.0,34.0,65
1273,ID_2761,39.03966079999999,-85.76102174,Maharashtrian,10.0,50.0,,,,30
1274,ID_4241,39.59131873,-85.33498694,North Indian,10.0,50.0,3.7,56.0,3.0,30
1275,ID_6437,39.22308269,-85.72783869,"Cafe, Continental, Italian",35.0,50.0,4.3,1105.0,751.0,45
1276,ID_4110,39.00134756,-85.22282091,"Bengali, Mithai",15.0,50.0,3.1,17.0,8.0,30
